evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
EVD-PROMPT-000021-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000021_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000021_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000021;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000021;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000021,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000021, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000022-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000022_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000022_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000022;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000022;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000022,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000022, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000022-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000022_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000022_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000022;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000022;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000022,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000022, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000023-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000023_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000023_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000023;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000023;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000023,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000023, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000023-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000023_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000023_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000023;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000023;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000023,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000023, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000024-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000024_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000024_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000024;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000024;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000024,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000024, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000024-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000024_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000024_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000024;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000024;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000024,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000024, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000025-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000025_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000025_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000025;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000025;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000025,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000025, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000025-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000025_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000025_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000025;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000025;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000025,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000025, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000026-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000026_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000026_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000026;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000026;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000026,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000026, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000026-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000026_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000026_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000026;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000026;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000026,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000026, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000027-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000027_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000027_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000027;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000027;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000027,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000027, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000027-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000027_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000027_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000027;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000027;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000027,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000027, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000028-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000028_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000028_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000028;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000028;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000028,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000028, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000028-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000028_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000028_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000028;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000028;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000028,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000028, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000029-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000029_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000029_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000029;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000029;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000029,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000029, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000029-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000029_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000029_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000029;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000029;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000029,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000029, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000030-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000030_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000030_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000030;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000030;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000030,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000030, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000030-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000030_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000030_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000030;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000030;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000030,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000030, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000031-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000031_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000031_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000031;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000031;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000031,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000031, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000031-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000031_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000031_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000031;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000031;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000031,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000031, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000032-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000032_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000032_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000032;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000032;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000032,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000032, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000032-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000032_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000032_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000032;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000032;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000032,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000032, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000033-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000033_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000033_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000033;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000033;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000033,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000033, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000033-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000033_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000033_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000033;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000033;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000033,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000033, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000034-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000034_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000034_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000034;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000034;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000034,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000034, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000034-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000034_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000034_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000034;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000034;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000034,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000034, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000035-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000035_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000035_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000035;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000035;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000035,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000035, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000035-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000035_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000035_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000035;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000035;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000035,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000035, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000036-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000036_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000036_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000036;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000036;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000036,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000036, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000036-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000036_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000036_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000036;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000036;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000036,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000036, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000037-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000037_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000037_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000037;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000037;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000037,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000037, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000037-A0-QUALITY-RESPONSE,prompt_quality_response,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000037_response.txt,quality_check/decision_mock-44910-42ec35c5-dec-000037_response.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000037;attempt_index=0;kind=quality_response,decision_id=mock-44910-42ec35c5-dec-000037;attempt_index=0;kind=quality_response,mock-44910-42ec35c5-dec-000037,,,0,"quality_response artifact for mock-44910-42ec35c5-dec-000037, attempt 0",[],[],[],resolved_frozen_artifact
EVD-PROMPT-000038-A0-QUALITY-REQUEST,prompt_quality_request,frozen_source,quality_check/decision_mock-44910-42ec35c5-dec-000038_request.txt,quality_check/decision_mock-44910-42ec35c5-dec-000038_request.txt,source_locator,decision_id=mock-44910-42ec35c5-dec-000038;attempt_index=0;kind=quality_request,decision_id=mock-44910-42ec35c5-dec-000038;attempt_index=0;kind=quality_request,mock-44910-42ec35c5-dec-000038,,,0,"quality_request artifact for mock-44910-42ec35c5-dec-000038, attempt 0",[],[],[],resolved_frozen_artifact
