evidence_id,evidence_kind,turn_start,turn_end,decision_id,event_id_start,event_id_end,event_seq_start,event_seq_end,actor_or_parties,topic,primary_path,supporting_paths,review_status
decision-000084,decision,20,20,mock-321229807-87ca99d7-dec-000084,mock-321229807-87ca99d7-evt-000537,mock-321229807-87ca99d7-evt-000541,537,541,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000085,decision,20,20,mock-321229807-87ca99d7-dec-000085,mock-321229807-87ca99d7-evt-000542,mock-321229807-87ca99d7-evt-000546,542,546,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000086,decision,20,20,mock-321229807-87ca99d7-dec-000086,mock-321229807-87ca99d7-evt-000547,mock-321229807-87ca99d7-evt-000556,547,556,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION -> accept_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000087,decision,20,20,mock-321229807-87ca99d7-dec-000087,mock-321229807-87ca99d7-evt-000557,mock-321229807-87ca99d7-evt-000560,557,560,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000088,decision,21,21,mock-321229807-87ca99d7-dec-000088,mock-321229807-87ca99d7-evt-000568,mock-321229807-87ca99d7-evt-000572,568,572,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000089,decision,21,21,mock-321229807-87ca99d7-dec-000089,mock-321229807-87ca99d7-evt-000573,mock-321229807-87ca99d7-evt-000577,573,577,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000090,decision,21,21,mock-321229807-87ca99d7-dec-000090,mock-321229807-87ca99d7-evt-000578,mock-321229807-87ca99d7-evt-000582,578,582,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000091,decision,21,21,mock-321229807-87ca99d7-dec-000091,mock-321229807-87ca99d7-evt-000583,mock-321229807-87ca99d7-evt-000587,583,587,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000092,decision,21,21,mock-321229807-87ca99d7-dec-000092,mock-321229807-87ca99d7-evt-000588,mock-321229807-87ca99d7-evt-000592,588,592,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000093,decision,21,21,mock-321229807-87ca99d7-dec-000093,mock-321229807-87ca99d7-evt-000593,mock-321229807-87ca99d7-evt-000601,593,601,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION -> accept_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000094,decision,21,21,mock-321229807-87ca99d7-dec-000094,mock-321229807-87ca99d7-evt-000602,mock-321229807-87ca99d7-evt-000606,602,606,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000095,decision,21,21,mock-321229807-87ca99d7-dec-000095,mock-321229807-87ca99d7-evt-000607,mock-321229807-87ca99d7-evt-000611,607,611,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000096,decision,21,21,mock-321229807-87ca99d7-dec-000096,mock-321229807-87ca99d7-evt-000612,mock-321229807-87ca99d7-evt-000615,612,615,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000097,decision,22,22,mock-321229807-87ca99d7-dec-000097,mock-321229807-87ca99d7-evt-000622,mock-321229807-87ca99d7-evt-000625,622,625,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000098,decision,23,23,mock-321229807-87ca99d7-dec-000098,mock-321229807-87ca99d7-evt-000633,mock-321229807-87ca99d7-evt-000638,633,638,Claude Opus 4.8,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000099,decision,23,23,mock-321229807-87ca99d7-dec-000099,mock-321229807-87ca99d7-evt-000639,mock-321229807-87ca99d7-evt-000642,639,642,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000100,decision,24,24,mock-321229807-87ca99d7-dec-000100,mock-321229807-87ca99d7-evt-000655,mock-321229807-87ca99d7-evt-000660,655,660,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000101,decision,24,24,mock-321229807-87ca99d7-dec-000101,mock-321229807-87ca99d7-evt-000661,mock-321229807-87ca99d7-evt-000666,661,666,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000102,decision,24,24,mock-321229807-87ca99d7-dec-000102,mock-321229807-87ca99d7-evt-000667,mock-321229807-87ca99d7-evt-000672,667,672,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000103,decision,24,24,mock-321229807-87ca99d7-dec-000103,mock-321229807-87ca99d7-evt-000673,mock-321229807-87ca99d7-evt-000676,673,676,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000104,decision,25,25,mock-321229807-87ca99d7-dec-000104,mock-321229807-87ca99d7-evt-000682,mock-321229807-87ca99d7-evt-000685,682,685,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000105,decision,26,26,mock-321229807-87ca99d7-dec-000105,mock-321229807-87ca99d7-evt-000693,mock-321229807-87ca99d7-evt-000698,693,698,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000106,decision,26,26,mock-321229807-87ca99d7-dec-000106,mock-321229807-87ca99d7-evt-000699,mock-321229807-87ca99d7-evt-000703,699,703,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000107,decision,26,26,mock-321229807-87ca99d7-dec-000107,mock-321229807-87ca99d7-evt-000704,mock-321229807-87ca99d7-evt-000708,704,708,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000108,decision,26,26,mock-321229807-87ca99d7-dec-000108,mock-321229807-87ca99d7-evt-000709,mock-321229807-87ca99d7-evt-000714,709,714,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> unmortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000109,decision,26,26,mock-321229807-87ca99d7-dec-000109,mock-321229807-87ca99d7-evt-000715,mock-321229807-87ca99d7-evt-000718,715,718,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000110,decision,27,27,mock-321229807-87ca99d7-dec-000110,mock-321229807-87ca99d7-evt-000726,mock-321229807-87ca99d7-evt-000729,726,729,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000111,decision,28,28,mock-321229807-87ca99d7-dec-000111,mock-321229807-87ca99d7-evt-000737,mock-321229807-87ca99d7-evt-000740,737,740,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000112,decision,29,29,mock-321229807-87ca99d7-dec-000112,mock-321229807-87ca99d7-evt-000748,mock-321229807-87ca99d7-evt-000751,748,751,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000113,decision,30,30,mock-321229807-87ca99d7-dec-000113,mock-321229807-87ca99d7-evt-000756,mock-321229807-87ca99d7-evt-000761,756,761,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000114,decision,30,30,mock-321229807-87ca99d7-dec-000114,mock-321229807-87ca99d7-evt-000762,mock-321229807-87ca99d7-evt-000766,762,766,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000115,decision,30,30,mock-321229807-87ca99d7-dec-000115,mock-321229807-87ca99d7-evt-000767,mock-321229807-87ca99d7-evt-000771,767,771,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000116,decision,30,30,mock-321229807-87ca99d7-dec-000116,mock-321229807-87ca99d7-evt-000772,mock-321229807-87ca99d7-evt-000776,772,776,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000117,decision,30,30,mock-321229807-87ca99d7-dec-000117,mock-321229807-87ca99d7-evt-000777,mock-321229807-87ca99d7-evt-000781,777,781,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000118,decision,30,30,mock-321229807-87ca99d7-dec-000118,mock-321229807-87ca99d7-evt-000782,mock-321229807-87ca99d7-evt-000786,782,786,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000119,decision,30,30,mock-321229807-87ca99d7-dec-000119,mock-321229807-87ca99d7-evt-000787,mock-321229807-87ca99d7-evt-000791,787,791,Gemini 3.1 Pro Preview,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000120,decision,30,30,mock-321229807-87ca99d7-dec-000120,mock-321229807-87ca99d7-evt-000792,mock-321229807-87ca99d7-evt-000796,792,796,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000121,decision,30,30,mock-321229807-87ca99d7-dec-000121,mock-321229807-87ca99d7-evt-000797,mock-321229807-87ca99d7-evt-000801,797,801,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000122,decision,30,30,mock-321229807-87ca99d7-dec-000122,mock-321229807-87ca99d7-evt-000802,mock-321229807-87ca99d7-evt-000805,802,805,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000123,decision,31,31,mock-321229807-87ca99d7-dec-000123,mock-321229807-87ca99d7-evt-000810,mock-321229807-87ca99d7-evt-000815,810,815,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000124,decision,31,31,mock-321229807-87ca99d7-dec-000124,mock-321229807-87ca99d7-evt-000816,mock-321229807-87ca99d7-evt-000821,816,821,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> mortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000125,decision,31,31,mock-321229807-87ca99d7-dec-000125,mock-321229807-87ca99d7-evt-000822,mock-321229807-87ca99d7-evt-000826,822,826,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000126,decision,31,31,mock-321229807-87ca99d7-dec-000126,mock-321229807-87ca99d7-evt-000827,mock-321229807-87ca99d7-evt-000831,827,831,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000127,decision,31,31,mock-321229807-87ca99d7-dec-000127,mock-321229807-87ca99d7-evt-000832,mock-321229807-87ca99d7-evt-000836,832,836,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000128,decision,31,31,mock-321229807-87ca99d7-dec-000128,mock-321229807-87ca99d7-evt-000837,mock-321229807-87ca99d7-evt-000841,837,841,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000129,decision,31,31,mock-321229807-87ca99d7-dec-000129,mock-321229807-87ca99d7-evt-000842,mock-321229807-87ca99d7-evt-000846,842,846,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000130,decision,31,31,mock-321229807-87ca99d7-dec-000130,mock-321229807-87ca99d7-evt-000847,mock-321229807-87ca99d7-evt-000851,847,851,Claude Opus 4.8,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000131,decision,31,31,mock-321229807-87ca99d7-dec-000131,mock-321229807-87ca99d7-evt-000852,mock-321229807-87ca99d7-evt-000855,852,855,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000132,decision,32,32,mock-321229807-87ca99d7-dec-000132,mock-321229807-87ca99d7-evt-000860,mock-321229807-87ca99d7-evt-000863,860,863,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000133,decision,33,33,mock-321229807-87ca99d7-dec-000133,mock-321229807-87ca99d7-evt-000868,mock-321229807-87ca99d7-evt-000871,868,871,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000134,decision,34,34,mock-321229807-87ca99d7-dec-000134,mock-321229807-87ca99d7-evt-000879,mock-321229807-87ca99d7-evt-000882,879,882,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000135,decision,35,35,mock-321229807-87ca99d7-dec-000135,mock-321229807-87ca99d7-evt-000890,mock-321229807-87ca99d7-evt-000895,890,895,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> mortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000136,decision,35,35,mock-321229807-87ca99d7-dec-000136,mock-321229807-87ca99d7-evt-000896,mock-321229807-87ca99d7-evt-000901,896,901,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> mortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000137,decision,35,35,mock-321229807-87ca99d7-dec-000137,mock-321229807-87ca99d7-evt-000902,mock-321229807-87ca99d7-evt-000905,902,905,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000138,decision,36,36,mock-321229807-87ca99d7-dec-000138,mock-321229807-87ca99d7-evt-000910,mock-321229807-87ca99d7-evt-000915,910,915,Claude Opus 4.8,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000139,decision,36,36,mock-321229807-87ca99d7-dec-000139,mock-321229807-87ca99d7-evt-000916,mock-321229807-87ca99d7-evt-000919,916,919,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000140,decision,37,37,mock-321229807-87ca99d7-dec-000140,mock-321229807-87ca99d7-evt-000927,mock-321229807-87ca99d7-evt-000930,927,930,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000141,decision,38,38,mock-321229807-87ca99d7-dec-000141,mock-321229807-87ca99d7-evt-000938,mock-321229807-87ca99d7-evt-000941,938,941,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000142,decision,39,39,mock-321229807-87ca99d7-dec-000142,mock-321229807-87ca99d7-evt-000949,mock-321229807-87ca99d7-evt-000954,949,954,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> mortgage_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000143,decision,39,39,mock-321229807-87ca99d7-dec-000143,mock-321229807-87ca99d7-evt-000955,mock-321229807-87ca99d7-evt-000958,955,958,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000144,decision,40,40,mock-321229807-87ca99d7-dec-000144,mock-321229807-87ca99d7-evt-000964,mock-321229807-87ca99d7-evt-000967,964,967,Claude Opus 4.8,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000145,decision,41,41,mock-321229807-87ca99d7-dec-000145,mock-321229807-87ca99d7-evt-000975,mock-321229807-87ca99d7-evt-000978,975,978,Gemini 3.1 Pro Preview,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000146,decision,42,42,mock-321229807-87ca99d7-dec-000146,mock-321229807-87ca99d7-evt-000983,mock-321229807-87ca99d7-evt-000986,983,986,Grok 4.3,POST_TURN_ACTION_DECISION -> end_turn,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000147,decision,43,43,mock-321229807-87ca99d7-dec-000147,mock-321229807-87ca99d7-evt-000991,mock-321229807-87ca99d7-evt-000996,991,996,OpenAI GPT 5.5,BUY_OR_AUCTION_DECISION -> buy_property,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000148,decision,43,43,mock-321229807-87ca99d7-dec-000148,mock-321229807-87ca99d7-evt-000997,mock-321229807-87ca99d7-evt-001001,997,1001,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000149,decision,43,43,mock-321229807-87ca99d7-dec-000149,mock-321229807-87ca99d7-evt-001002,mock-321229807-87ca99d7-evt-001006,1002,1006,Grok 4.3,TRADE_RESPONSE_DECISION -> reject_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
decision-000150,decision,43,43,mock-321229807-87ca99d7-dec-000150,mock-321229807-87ca99d7-evt-001007,mock-321229807-87ca99d7-evt-001011,1007,1011,OpenAI GPT 5.5,POST_TURN_ACTION_DECISION -> propose_trade,analysis/review/review_packet.jsonl,run/actions.jsonl;run/decisions.jsonl;run/events.jsonl,reviewed
