call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
332,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000324,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5221,1508,1355,6729,0,0.0071345,8940,False,False,,,200,gen-1780840275-dQuch9CISbniZRKnbod7
333,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000325,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5252,1272,1117,6524,0,0.006442,7411,False,False,,,200,gen-1780840284-OjvzqDMcyJ6tf6DtDkzh
334,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000326,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5223,1013,882,6236,0,0.0056505,6402,False,False,,,200,gen-1780840291-fR0ChgofIFNaj1qYWLNF
335,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000327,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5155,137,0,5292,0,0.0029885,1777,False,False,,,200,gen-1780840298-efPru4jCdU9qil4heh9a
336,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000328,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5163,1966,1819,7129,0,0.0084795,12166,False,False,,,200,gen-1780840300-lKebmLaFgd7dsQkus3OP
337,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000329,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5206,2646,2452,7852,0,0.010541,15834,False,False,,,200,gen-1780840312-UmI4caVGfY9AETIhLZQn
338,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000330,0,124,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5261,2760,2579,8021,0,0.0109105,16632,False,False,,,200,gen-1780840328-PetO60SvW3p8TBwLFLLn
339,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000331,0,125,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4381,578,490,4959,128,0.00678685,5743,False,False,,,200,gen-1780840345-MuDIbc5NzEeOBcRsPSrQ
340,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000332,0,126,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5124,1290,604,6414,0,0.011574,14092,False,False,,,200,gen-1780840351-VUpdCv8b9sega6P5pSpq
341,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000333,0,127,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5103,1357,633,6460,0,0.011888,14616,False,False,,,200,gen-1780840365-xm0Pf9DuJSqzutDCRCX4
342,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000334,0,129,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4320,429,341,4749,128,0.0063381,6825,False,False,,,200,gen-1780840380-p7ugyuLtADCVHLNpsgWA
343,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000335,0,130,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5109,2102,801,7211,0,0.015619,21606,False,False,,,200,gen-1780840387-Zb8N7z5IXZmVW8353Nxl
344,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000336,0,131,JAIL_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4307,889,711,5196,0,0.0048205,5408,False,False,,,200,gen-1780840409-D90m4dwTKCTyewxQQgUX
345,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000337,0,132,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4636,687,575,5323,512,0.0069749,7859,False,False,,,200,gen-1780840415-FLqkoyAUDYJ8ZSCgRmKB
346,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000338,0,132,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4628,920,823,5548,1280,0.006741,7637,False,False,,,200,gen-1780840423-si7e29njXRN7y0zXGBYi
347,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000339,0,133,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4978,1543,617,6521,0,0.012693,16221,False,False,,,200,gen-1780840431-8tWZMobG71WGSLj2AX0A
348,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000340,0,134,JAIL_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4117,871,729,4988,0,0.0046715,4633,False,False,,,200,gen-1780840447-nK0D9eagDAuJPdnZnIRs
349,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000341,0,135,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4354,716,617,5070,1280,0.0058885,5096,False,False,,,200,gen-1780840452-kbweXWBEuHkN7AO8KAHd
350,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000342,0,136,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4722,2434,976,7156,0,0.016892,26511,False,False,,,200,gen-1780840457-sQ588XQuSejhAa9bFykN
351,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000343,0,137,JAIL_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,3988,1597,1433,5585,0,0.006785,8807,False,False,,,200,gen-1780840484-i6tFJhcGOqSl0aDSj5fH
352,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000344,0,137,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4908,2037,1865,6945,0,0.008565,11280,False,False,,,200,gen-1780840493-XeFYe84GqalaUFiutMIv
353,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000345,0,138,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4304,511,401,4815,128,0.0065231,6690,False,False,,,200,gen-1780840505-5G27PHtYOf2nTCQODRoQ
354,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000346,0,139,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4751,1778,736,6529,0,0.013641,18823,False,False,,,200,gen-1780840512-7Wja6owhFqukUbTcToY5
355,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000347,0,140,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,4987,1774,1494,6761,0,0.0078155,8807,False,False,,,200,gen-1780840531-CFrtqsgMECuTuWJqzYbn
356,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000348,0,140,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4844,4149,1334,8993,0,0.025589,41737,False,False,,,200,gen-1780840548-sQ2JE1A5HBDYXJkxfpeP
357,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000349,0,140,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5186,2316,1989,7502,2024,0.0086302,12381,False,False,,,200,gen-1780840590-QNot2Qfc1lJ67FuTXx3i
358,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000350,0,140,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5082,2025,1348,7107,0,0.015207,21534,False,False,,,200,gen-1780840602-7B0icQwe7LZds9ljQ4Bc
359,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000351,0,140,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5449,2405,2197,7854,2025,0.00902825,12845,False,False,,,200,gen-1780840624-5qke3avRNW24CdqyDk3s
360,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000352,0,141,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4726,714,628,5440,832,0.0068189,6425,False,False,,,200,gen-1780840637-ZNxGilHL8a9fDcTwQ2fB
361,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000353,0,142,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5288,2901,1231,8189,0,0.019793,29398,False,False,,,200,gen-1780840644-HVH8Bu96IjIhRrucM2yj
362,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000354,0,142,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5387,3950,1530,9337,0,0.025137,37813,False,False,,,200,gen-1780840674-bm5rJeg1Gdu22EmALiOt
363,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000355,0,142,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5458,2146,1016,7604,0,0.016188,22239,False,False,,,200,gen-1780840711-fq4sTwssB3iL4Xzp1AH0
364,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000356,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5536,3328,2935,8864,0,0.012752,18532,False,False,,,200,gen-1780840734-qfwpAOwmdjXateFImujm
365,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000357,0,143,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5476,3763,2023,9239,0,0.024291,41713,False,False,,,200,gen-1780840753-CZkuUdWjEk6zD2ejprIs
366,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000358,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5923,2163,1815,8086,2027,0.00853835,12585,False,False,,,200,gen-1780840795-YfqsBbvD7Udlqc2PCtFU
367,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000359,0,143,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5729,6903,2903,12632,0,0.040244,65903,False,False,,,200,gen-1780840808-ck15sidHbCDk3A0gSuC3
368,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000360,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,6109,1778,1642,7887,0,0.0083885,10014,False,False,,,200,gen-1780840874-UifmAqYh9QH26UETe3B1
369,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000361,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,6057,1196,1008,7253,0,0.0066165,7198,False,False,,,200,gen-1780840884-Yc391ueC4ID2dKItdZ1I
370,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000362,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,6069,1150,973,7219,0,0.0064845,6679,False,False,,,200,gen-1780840891-3yLXHPgDYqd2Mz9Tb21W
371,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000363,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,6104,815,645,6919,0,0.005497,5355,False,False,,,200,gen-1780840898-VyTHussupbPacPObUKXJ
372,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000364,0,143,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,6114,166,0,6280,0,0.003555,1897,False,False,,,200,gen-1780840904-lM1WvpRMoyzwbqnc0eDV
373,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000365,0,144,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,5110,627,525,5737,1280,0.006611,7542,False,False,,,200,gen-1780840906-fiF5REgcP1n7QiGVur3p
374,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000366,0,145,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5717,1545,720,7262,0,0.013442,16516,False,False,,,200,gen-1780840914-yQRnzQufxug3sb5qCZEw
375,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000367,0,146,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5716,1244,1096,6960,0,0.00659,7463,False,False,,,200,gen-1780840930-TTMc7cQNIk2ttOvUvhk8
376,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000368,0,147,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5709,1714,1534,7423,0,0.0079965,10144,False,False,,,200,gen-1780840938-jwaKbiR6Vs5GI3WPLCzQ
377,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000369,0,148,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4838,777,683,5615,128,0.0078556,8468,False,False,,,200,gen-1780840950-2JOZQ1CSBxsJKRCZ3bXf
378,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000370,0,149,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5677,2926,1228,8603,0,0.020307,27430,False,False,,,200,gen-1780840957-ybAHJpJTmnIFujJ51cPN
379,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000371,0,150,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5764,2004,1818,7768,0,0.008894,12922,False,False,,,200,gen-1780840985-31vcpnkhOX5FY2jenTEA
380,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000372,0,151,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4865,700,627,5565,128,0.00769685,6295,False,False,,,200,gen-1780840998-gyyx8yQHNMIOCl3Rni7L
381,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000373,0,152,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5712,2975,1121,8687,0,0.020587,29858,False,False,,,200,gen-1780841005-NbUsfFxmUm4Y4zfw4tF4
382,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000374,0,153,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5760,1280,1104,7040,0,0.00672,7908,False,False,,,200,gen-1780841035-wuXn0ZwCtU1xvvoW7Ahk
383,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000375,0,154,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4442,386,294,4828,128,0.0063831,5115,False,False,,,200,gen-1780841043-xopkKzywXhXAB5iibowb
384,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000376,0,155,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5215,2660,861,7875,0,0.018515,27470,False,False,,,200,gen-1780841048-bnRh6z8Jds0zb0fCezra
385,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000377,0,156,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5206,1058,872,6264,0,0.005777,6204,False,False,,,200,gen-1780841076-LcauDHS8f1ran6iuCrZ6
386,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000378,0,157,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4368,595,489,4963,1280,0.0056035,3755,False,False,,,200,gen-1780841082-PHwyeiLndhkVWhJ0lfjm
387,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000379,0,158,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5164,1628,677,6792,0,0.013304,18821,False,False,,,200,gen-1780841086-DPou2yw4hGEaMOfNGnYV
388,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000380,0,158,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5137,1524,634,6661,0,0.012757,15316,False,False,,,200,gen-1780841105-s6epueQWoKQZndQYHO3k
389,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000381,0,159,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5198,1129,941,6327,0,0.005986,6784,False,False,,,200,gen-1780841121-S3pXlX7R2udDb9z05HLT
390,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000382,0,160,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4382,823,718,5205,1280,0.006191,7808,False,False,,,200,gen-1780841128-f3JJc1AkfOHsAryOZX8G
391,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000383,0,161,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4401,517,416,4918,1280,0.00544975,4678,False,False,,,200,gen-1780841136-WfSK0Vsiakjy5tIA8PLM
392,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000384,0,162,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4401,350,249,4751,512,0.00583865,3592,False,False,,,200,gen-1780841141-ZlE5hOed8YccIUv3GCVa
393,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000385,0,163,POST_TURN_ACTION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5135,1235,618,6370,0,0.01131,13161,False,False,,,200,gen-1780841145-np5XWBmndfCWC7TLVmHo
394,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000386,0,164,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5265,1757,1539,7022,0,0.0079035,10145,False,False,,,200,gen-1780841158-XOZ4mXUkibNVYtdZBlNz
395,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000387,0,164,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4943,1536,707,6479,0,0.012623,16728,False,False,,,200,gen-1780841168-85eotS6s61YXavSYxwDK
396,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000388,0,164,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5282,1011,752,6293,0,0.005674,6689,False,False,,,200,gen-1780841185-mTBqmfqfz38FDg6lOspi
397,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000389,0,164,TRADE_RESPONSE_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,5048,2142,758,7190,0,0.015758,20720,False,False,,,200,gen-1780841192-wZiBWRFoCw9UxdnwXr77
398,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000390,0,164,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5414,1864,1713,7278,0,0.008299,10373,False,False,,,200,gen-1780841213-jhM0DzBCRwl1tLO5vIdr
399,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000391,0,164,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5398,675,503,6073,0,0.004724,5510,False,False,,,200,gen-1780841225-mx5J3V2vlkVqaya8Zhzf
400,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000392,0,164,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5412,1278,1091,6690,0,0.00654,7804,False,False,,,200,gen-1780841230-CYyXqDnMX0g7l3bjWHqL
401,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000393,0,165,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4684,344,256,5028,128,0.0065806,4495,False,False,,,200,gen-1780841238-HjYVhoOv6W1TOoiFXGlE
402,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000394,0,166,LIQUIDATION_DECISION,Claude Haiku 4.5,anthropic/claude-haiku-4.5,claude-haiku-4.5,tool_calls,actual_openrouter_usage,4891,5819,2341,10710,0,0.033986,56867,False,False,,,200,gen-1780841242-NfhAyyAqH1Cp3YyUky0l
403,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000395,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5367,2761,2455,8128,0,0.0109665,13986,False,False,,,200,gen-1780841300-3stmn4yGWNVFZoYOoHNs
404,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000396,0,167,TRADE_RESPONSE_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4184,1118,1007,5302,128,0.0078906,8110,False,False,,,200,gen-1780841315-24Ye0yIBqpiX6U8tjA7B
405,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000397,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5511,2203,2010,7714,0,0.0093645,10940,False,False,,,200,gen-1780841322-jLMbl7uYSWHPiJw0FlAG
406,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000398,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5536,870,741,6406,0,0.005378,5546,False,False,,,200,gen-1780841333-tWem7vhTnTDTwrbVf1Qk
407,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000399,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5492,2274,2062,7766,0,0.009568,11404,False,False,,,200,gen-1780841339-wJCZxJHoTdOIPFAx0Wkz
408,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000400,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5488,709,566,6197,0,0.004871,4426,False,False,,,200,gen-1780841351-izIYnn5Cv3x5CMHZP2Vj
409,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000401,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5415,838,698,6253,0,0.0052215,4639,False,False,,,200,gen-1780841355-Gf8PDI8578lecKE8LrcS
410,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000402,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5361,588,432,5949,0,0.0044445,3882,False,False,,,200,gen-1780841360-bH67Hrhat6bg8k6X1UOE
411,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000403,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5312,704,442,6016,0,0.004768,4544,False,False,,,200,gen-1780841364-TBMnJ4yGowrzphv1Jvig
412,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000404,0,167,POST_TURN_ACTION_DECISION,Gemini 3 Flash Preview,google/gemini-3-flash-preview,gemini-3-flash-preview,tool_calls,actual_openrouter_usage,5109,2104,1915,7213,0,0.0088665,12916,False,False,,,200,gen-1780841369-tK91AeHN5gCnY7UJsqu0
413,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000405,0,168,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4572,1025,915,5597,1280,0.0069335,8272,False,False,,,200,gen-1780841382-5M8i5AKDwOueevrC6N5P
414,mock-44910-42ec35c5,mock-44910-42ec35c5-dec-000406,0,168,POST_TURN_ACTION_DECISION,Grok 4.3,x-ai/grok-4.3,grok-4.3,tool_calls,actual_openrouter_usage,4649,859,757,5508,832,0.00708515,7361,False,False,,,200,gen-1780841391-sddCCqD9k9tOv1nDF9Xw
